,0,1,2,3,4,5,6,7,8,Technical,Economical
1,0.18,0.18,0.18,0.18,0.18,0.025,0.025,0.025,0.025,0.9,0.1
2,0.16,0.16,0.16,0.16,0.16,0.05,0.05,0.05,0.05,0.8,0.2
3,0.13999999999999999,0.13999999999999999,0.13999999999999999,0.13999999999999999,0.13999999999999999,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.7,0.30000000000000004
4,0.12,0.12,0.12,0.12,0.12,0.1,0.1,0.1,0.1,0.6,0.4
5,0.1,0.1,0.1,0.1,0.1,0.125,0.125,0.125,0.125,0.5,0.5
6,0.08,0.08,0.08,0.08,0.08,0.15,0.15,0.15,0.15,0.4,0.6
7,0.059999999999999984,0.059999999999999984,0.059999999999999984,0.059999999999999984,0.059999999999999984,0.17500000000000002,0.17500000000000002,0.17500000000000002,0.17500000000000002,0.29999999999999993,0.7000000000000001
8,0.039999999999999994,0.039999999999999994,0.039999999999999994,0.039999999999999994,0.039999999999999994,0.2,0.2,0.2,0.2,0.19999999999999996,0.8
9,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.225,0.225,0.225,0.225,0.09999999999999998,0.9
